Model,TBS1052C
-1.232e-01,0.0591
-1.216e-01,0.0503
-1.200e-01,0.0527
-1.184e-01,0.0527
-1.168e-01,0.0503
-1.152e-01,0.0591
-1.136e-01,0.0631
-1.120e-01,0.0575
-1.104e-01,0.0535
-1.088e-01,0.0535
-1.072e-01,0.0535
-1.056e-01,0.0583
-1.040e-01,0.0711
-1.024e-01,0.0695
-1.008e-01,0.0591
-9.920e-02,0.0527
-9.760e-02,0.0527
-9.600e-02,0.0551
-9.440e-02,0.0687
-9.280e-02,0.0639
-9.120e-02,0.0551
-8.960e-02,0.0663
-8.800e-02,0.0655
-8.640e-02,0.0535
-8.480e-02,0.0519
-8.320e-02,0.0495
-8.160e-02,0.0487
-8.000e-02,0.0543
-7.840e-02,0.0527
-7.680e-02,0.0479
-7.520e-02,0.0527
-7.360e-02,0.0583
-7.200e-02,0.0567
-7.040e-02,0.0511
-6.880e-02,0.0503
-6.720e-02,0.0527
-6.560e-02,0.0759
-6.400e-02,0.1071
-6.240e-02,0.1055
-6.080e-02,0.0831
-5.920e-02,0.0599
-5.760e-02,0.0711
-5.600e-02,0.0991
-5.440e-02,0.1255
-5.280e-02,0.1135
-5.120e-02,0.0767
-4.960e-02,0.0551
-4.800e-02,0.0535
-4.640e-02,0.0623
-4.480e-02,0.0791
-4.320e-02,0.0735
-4.160e-02,0.0599
-4.000e-02,0.0479
-3.840e-02,0.0471
-3.680e-02,0.0511
-3.520e-02,0.0647
-3.360e-02,0.0783
-3.200e-02,0.0647
-3.040e-02,0.0511
-2.880e-02,0.0511
-2.720e-02,0.0487
-2.560e-02,0.0543
-2.400e-02,0.0615
-2.240e-02,0.0527
-2.080e-02,0.0487
-1.920e-02,0.0551
-1.760e-02,0.0495
-1.600e-02,0.0503
-1.440e-02,0.0623
-1.280e-02,0.0583
-1.120e-02,0.0511
-9.600e-03,0.0495
-8.000e-03,0.0479
-6.400e-03,0.0511
-4.800e-03,0.0607
-3.200e-03,0.0615
-1.600e-03,0.0519
3.569e-14,0.0479
1.600e-03,0.0487
3.200e-03,0.0479
4.800e-03,0.0591
6.400e-03,0.0663
8.000e-03,0.0583
9.600e-03,0.0503
1.120e-02,0.0495
1.280e-02,0.0495
1.440e-02,0.0591
1.600e-02,0.0727
1.760e-02,0.0615
1.920e-02,0.0495
2.080e-02,0.0487
2.240e-02,0.0487
2.400e-02,0.0511
2.560e-02,0.0607
2.720e-02,0.0583
2.880e-02,0.0511
3.040e-02,0.0527
3.200e-02,0.0503
3.360e-02,0.0495
3.520e-02,0.0615
3.680e-02,0.0607
3.840e-02,0.0503
4.000e-02,0.0479
4.160e-02,0.0495
4.320e-02,0.0479
4.480e-02,0.0575
4.640e-02,0.0655
4.800e-02,0.0583
4.960e-02,0.0495
5.120e-02,0.0487
5.280e-02,0.0503
5.440e-02,0.0719
5.600e-02,0.0871
5.760e-02,0.0687
5.920e-02,0.0535
6.080e-02,0.0471
6.240e-02,0.0535
6.400e-02,0.0711
6.560e-02,0.0847
6.720e-02,0.0839
6.880e-02,0.0703
7.040e-02,0.0599
7.200e-02,0.0631
7.360e-02,0.0799
7.520e-02,0.1167
7.680e-02,0.1271
7.840e-02,0.1111
8.000e-02,0.0775
8.160e-02,0.0711
8.320e-02,0.1007
8.480e-02,0.1463
8.640e-02,0.1575
8.800e-02,0.1359
8.960e-02,0.1023
9.120e-02,0.1023
9.280e-02,0.1319
9.440e-02,0.1631
9.600e-02,0.1687
9.760e-02,0.1607
9.920e-02,0.1479
1.008e-01,0.1447
1.024e-01,0.1599
1.040e-01,0.1751
1.056e-01,0.1839
1.072e-01,0.1807
1.088e-01,0.1671
1.104e-01,0.1455
1.120e-01,0.1415
1.136e-01,0.1623
1.152e-01,0.1807
1.168e-01,0.1823
1.184e-01,0.1751
1.200e-01,0.1535
1.216e-01,0.1495
1.232e-01,0.1703
1.248e-01,0.1847
1.264e-01,0.1863
1.280e-01,0.1703
1.296e-01,0.1351
1.312e-01,0.1319
1.328e-01,0.1583
1.344e-01,0.1823
1.360e-01,0.1807
1.376e-01,0.1703
1.392e-01,0.1575
1.408e-01,0.1567
1.424e-01,0.1687
1.440e-01,0.1719
1.456e-01,0.1783
1.472e-01,0.1815
1.488e-01,0.1807
1.504e-01,0.1695
1.520e-01,0.1647
1.536e-01,0.1743
1.552e-01,0.1895
1.568e-01,0.1895
1.584e-01,0.1799
1.600e-01,0.1471
1.616e-01,0.1463
1.632e-01,0.1775
1.648e-01,0.1903
1.664e-01,0.1903
1.680e-01,0.1791
1.696e-01,0.1495
1.712e-01,0.1495
1.728e-01,0.1751
1.744e-01,0.1871
1.760e-01,0.1871
1.776e-01,0.1743
1.792e-01,0.1591
1.808e-01,0.1543
1.824e-01,0.1719
1.840e-01,0.1807
1.856e-01,0.1887
1.872e-01,0.1887
1.888e-01,0.1871
1.904e-01,0.1735
1.920e-01,0.1623
1.936e-01,0.1615
1.952e-01,0.1767
1.968e-01,0.1815
1.984e-01,0.1727
2.000e-01,0.1463
2.016e-01,0.1399
2.032e-01,0.1727
2.048e-01,0.1871
2.064e-01,0.1871
2.080e-01,0.1743
2.096e-01,0.1471
2.112e-01,0.1487
2.128e-01,0.1767
2.144e-01,0.1879
2.160e-01,0.1895
2.176e-01,0.1855
2.192e-01,0.1711
2.208e-01,0.1591
2.224e-01,0.1663
2.240e-01,0.1823
2.256e-01,0.1895
2.272e-01,0.1871
2.288e-01,0.1823
2.304e-01,0.1735
2.320e-01,0.1783
2.336e-01,0.1863
2.352e-01,0.1895
2.368e-01,0.1879
2.384e-01,0.1831
2.400e-01,0.1743
2.416e-01,0.1735
2.432e-01,0.1831
2.448e-01,0.1903
2.464e-01,0.1911
2.480e-01,0.1911
2.496e-01,0.1887
2.512e-01,0.1855
2.528e-01,0.1887
2.544e-01,0.1911
2.560e-01,0.1911
2.576e-01,0.1903
2.592e-01,0.1871
2.608e-01,0.1839
2.624e-01,0.1887
2.640e-01,0.1895
2.656e-01,0.1855
2.672e-01,0.1895
2.688e-01,0.1895
2.704e-01,0.1887
2.720e-01,0.1903
2.736e-01,0.1807
2.752e-01,0.1711
2.768e-01,0.1759
2.784e-01,0.1887
2.800e-01,0.1895
2.816e-01,0.1903
2.832e-01,0.1895
2.848e-01,0.1791
2.864e-01,0.1799
2.880e-01,0.1879
2.896e-01,0.1895
2.912e-01,0.1903
2.928e-01,0.1863
2.944e-01,0.1735
2.960e-01,0.1743
2.976e-01,0.1775
2.992e-01,0.1863
3.008e-01,0.1895
3.024e-01,0.1895
3.040e-01,0.1831
3.056e-01,0.1687
3.072e-01,0.1719
3.088e-01,0.1871
3.104e-01,0.1903
3.120e-01,0.1895
3.136e-01,0.1831
3.152e-01,0.1751
3.168e-01,0.1807
3.184e-01,0.1831
3.200e-01,0.1863
3.216e-01,0.1783
3.232e-01,0.1727
3.248e-01,0.1639
3.264e-01,0.1607
3.280e-01,0.1783
3.296e-01,0.1879
3.312e-01,0.1879
3.328e-01,0.1839
3.344e-01,0.1527
3.360e-01,0.1335
3.376e-01,0.1575
3.392e-01,0.1799
3.408e-01,0.1839
3.424e-01,0.1735
3.440e-01,0.1447
3.456e-01,0.1391
3.472e-01,0.1607
3.488e-01,0.1799
3.504e-01,0.1823
3.520e-01,0.1759
3.536e-01,0.1615
3.552e-01,0.1423
3.568e-01,0.1415
3.584e-01,0.1487
3.600e-01,0.1687
3.616e-01,0.1767
3.632e-01,0.1679
3.648e-01,0.1415
3.664e-01,0.1159
3.680e-01,0.1255
3.696e-01,0.1679
3.712e-01,0.1783
3.728e-01,0.1663
3.744e-01,0.1263
3.760e-01,0.1031
3.776e-01,0.1391
3.792e-01,0.1695
3.808e-01,0.1695
3.824e-01,0.1375
3.840e-01,0.1047
3.856e-01,0.1055
3.872e-01,0.1311
3.888e-01,0.1399
3.904e-01,0.1463
3.920e-01,0.1375
3.936e-01,0.1343
3.952e-01,0.1143
3.968e-01,0.1047
3.984e-01,0.1095
4.000e-01,0.1439
4.016e-01,0.1567
4.032e-01,0.1327
4.048e-01,0.0807
4.064e-01,0.0711
4.080e-01,0.0991
4.096e-01,0.1599
4.112e-01,0.1615
4.128e-01,0.1207
4.144e-01,0.0751
4.160e-01,0.0711
4.176e-01,0.1047
4.192e-01,0.1407
4.208e-01,0.1391
4.224e-01,0.1103
4.240e-01,0.0871
4.256e-01,0.0799
4.272e-01,0.0887
4.288e-01,0.1055
4.304e-01,0.1199
4.320e-01,0.1135
4.336e-01,0.1015
4.352e-01,0.0767
4.368e-01,0.0679
4.384e-01,0.0815
4.400e-01,0.1175
4.416e-01,0.1255
4.432e-01,0.1039
4.448e-01,0.0655
4.464e-01,0.0551
4.480e-01,0.0679
4.496e-01,0.1063
4.512e-01,0.1175
4.528e-01,0.0887
4.544e-01,0.0591
4.560e-01,0.0559
4.576e-01,0.0831
4.592e-01,0.1159
4.608e-01,0.1167
4.624e-01,0.0871
4.640e-01,0.0703
4.656e-01,0.0599
4.672e-01,0.0719
4.688e-01,0.0783
4.704e-01,0.0943
4.720e-01,0.0895
4.736e-01,0.0751
4.752e-01,0.0543
4.768e-01,0.0543
4.784e-01,0.0615
4.800e-01,0.1095
4.816e-01,0.1039
4.832e-01,0.0847
4.848e-01,0.0559
4.864e-01,0.0551
4.880e-01,0.0719
4.896e-01,0.1095
4.912e-01,0.1039
4.928e-01,0.0791
4.944e-01,0.0535
4.960e-01,0.0527
4.976e-01,0.0615
4.992e-01,0.0887
5.008e-01,0.0983
5.024e-01,0.0847
5.040e-01,0.0663
5.056e-01,0.0551
5.072e-01,0.0583
5.088e-01,0.0775
5.104e-01,0.1031
5.120e-01,0.0959
5.136e-01,0.0711
5.152e-01,0.0511
5.168e-01,0.0551
5.184e-01,0.0687
5.200e-01,0.1079
5.216e-01,0.0951
5.232e-01,0.0775
5.248e-01,0.0575
5.264e-01,0.0615
5.280e-01,0.0735
5.296e-01,0.1071
5.312e-01,0.0951
5.328e-01,0.0823
5.344e-01,0.0559
5.360e-01,0.0551
5.376e-01,0.0599
5.392e-01,0.0871
5.408e-01,0.0919
5.424e-01,0.0823
5.440e-01,0.0647
5.456e-01,0.0599
5.472e-01,0.0647
5.488e-01,0.0911
5.504e-01,0.1135
5.520e-01,0.1103
5.536e-01,0.0839
5.552e-01,0.0551
5.568e-01,0.0543
5.584e-01,0.0735
5.600e-01,0.1199
5.616e-01,0.1095
5.632e-01,0.0767
5.648e-01,0.0535
5.664e-01,0.0591
5.680e-01,0.0863
5.696e-01,0.1255
5.712e-01,0.1039
5.728e-01,0.0831
5.744e-01,0.0607
5.760e-01,0.0615
5.776e-01,0.0655
5.792e-01,0.0879
5.808e-01,0.0959
5.824e-01,0.0959
5.840e-01,0.0695
5.856e-01,0.0575
5.872e-01,0.0599
5.888e-01,0.0959
5.904e-01,0.1255
5.920e-01,0.1135
5.936e-01,0.0847
5.952e-01,0.0623
5.968e-01,0.0695
5.984e-01,0.0903
6.000e-01,0.1103
6.016e-01,0.0991
6.032e-01,0.0807
6.048e-01,0.0591
6.064e-01,0.0623
6.080e-01,0.0695
6.096e-01,0.1127
6.112e-01,0.1175
6.128e-01,0.1031
6.144e-01,0.0679
6.160e-01,0.0591
6.176e-01,0.0719
6.192e-01,0.1119
6.208e-01,0.1159
6.224e-01,0.0983
6.240e-01,0.0631
6.256e-01,0.0567
6.272e-01,0.0639
6.288e-01,0.0911
6.304e-01,0.1143
6.320e-01,0.0959
6.336e-01,0.0719
6.352e-01,0.0583
6.368e-01,0.0623
6.384e-01,0.0895
6.400e-01,0.1071
6.416e-01,0.0959
6.432e-01,0.0743
6.448e-01,0.0543
6.464e-01,0.0559
6.480e-01,0.0623
6.496e-01,0.0847
6.512e-01,0.0895
6.528e-01,0.0759
6.544e-01,0.0575
6.560e-01,0.0511
6.576e-01,0.0559
6.592e-01,0.0879
6.608e-01,0.0983
6.624e-01,0.0855
6.640e-01,0.0559
6.656e-01,0.0495
6.672e-01,0.0543
6.688e-01,0.0775
6.704e-01,0.0927
6.720e-01,0.0711
6.736e-01,0.0527
6.752e-01,0.0495
6.768e-01,0.0543
6.784e-01,0.0711
6.800e-01,0.0831
6.816e-01,0.0767
6.832e-01,0.0671
6.848e-01,0.0511
6.864e-01,0.0495
6.880e-01,0.0527
6.896e-01,0.0727
6.912e-01,0.0775
6.928e-01,0.0647
6.944e-01,0.0495
6.960e-01,0.0487
6.976e-01,0.0527
6.992e-01,0.0807
7.008e-01,0.0879
7.024e-01,0.0671
7.040e-01,0.0535
7.056e-01,0.0495
7.072e-01,0.0551
7.088e-01,0.0647
7.104e-01,0.0775
7.120e-01,0.0663
7.136e-01,0.0535
7.152e-01,0.0487
7.168e-01,0.0487
7.184e-01,0.0567
7.200e-01,0.0823
7.216e-01,0.0839
7.232e-01,0.0623
7.248e-01,0.0511
7.264e-01,0.0495
7.280e-01,0.0647
7.296e-01,0.0807
7.312e-01,0.0855
7.328e-01,0.0615
7.344e-01,0.0495
7.360e-01,0.0479
7.376e-01,0.0527
7.392e-01,0.0695
7.408e-01,0.0855
7.424e-01,0.0663
7.440e-01,0.0511
7.456e-01,0.0495
7.472e-01,0.0519
7.488e-01,0.0711
7.504e-01,0.0711
7.520e-01,0.0599
7.536e-01,0.0495
7.552e-01,0.0495
7.568e-01,0.0479
7.584e-01,0.0495
7.600e-01,0.0543
7.616e-01,0.0575
7.632e-01,0.0511
7.648e-01,0.0487
7.664e-01,0.0519
7.680e-01,0.0527
7.696e-01,0.0655
7.712e-01,0.0743
7.728e-01,0.0567
7.744e-01,0.0543
7.760e-01,0.0551
7.776e-01,0.0495
7.792e-01,0.0591
7.808e-01,0.0607
7.824e-01,0.0503
7.840e-01,0.0503
7.856e-01,0.0511
7.872e-01,0.0503
7.888e-01,0.0551
7.904e-01,0.0551
7.920e-01,0.0543
7.936e-01,0.0511
7.952e-01,0.0575
7.968e-01,0.0575
7.984e-01,0.0487
8.000e-01,0.0527
8.016e-01,0.0511
8.032e-01,0.0511
8.048e-01,0.0599
8.064e-01,0.0607
8.080e-01,0.0519
8.096e-01,0.0527
8.112e-01,0.0511
8.128e-01,0.0495
8.144e-01,0.0591
8.160e-01,0.0615
8.176e-01,0.0543
8.192e-01,0.0471
8.208e-01,0.0463
8.224e-01,0.0487
8.240e-01,0.0631
8.256e-01,0.0751
8.272e-01,0.0679
8.288e-01,0.0519
8.304e-01,0.0495
8.320e-01,0.0487
8.336e-01,0.0583
8.352e-01,0.0727
8.368e-01,0.0687
8.384e-01,0.0527
8.400e-01,0.0479
8.416e-01,0.0463
8.432e-01,0.0623
8.448e-01,0.0863
8.464e-01,0.0807
8.480e-01,0.0583
8.496e-01,0.0495
8.512e-01,0.0495
8.528e-01,0.0575
8.544e-01,0.0735
8.560e-01,0.0727
8.576e-01,0.0623
8.592e-01,0.0495
8.608e-01,0.0479
8.624e-01,0.0527
8.640e-01,0.0727
8.656e-01,0.0935
8.672e-01,0.0887
8.688e-01,0.0631
8.704e-01,0.0503
8.720e-01,0.0527
8.736e-01,0.0703
8.752e-01,0.0919
8.768e-01,0.0783
8.784e-01,0.0551
8.800e-01,0.0471
8.816e-01,0.0479
8.832e-01,0.0679
8.848e-01,0.0983
8.864e-01,0.0951
8.880e-01,0.0719
8.896e-01,0.0551
8.912e-01,0.0567
8.928e-01,0.0735
8.944e-01,0.0991
8.960e-01,0.1007
8.976e-01,0.0783
8.992e-01,0.0583
9.008e-01,0.0543
9.024e-01,0.0631
9.040e-01,0.0871
9.056e-01,0.1031
9.072e-01,0.0991
9.088e-01,0.0743
9.104e-01,0.0567
9.120e-01,0.0631
9.136e-01,0.0919
9.152e-01,0.1271
9.168e-01,0.1111
9.184e-01,0.0695
9.200e-01,0.0503
9.216e-01,0.0551
9.232e-01,0.0855
9.248e-01,0.1135
9.264e-01,0.1007
9.280e-01,0.0783
9.296e-01,0.0623
9.312e-01,0.0719
9.328e-01,0.0911
9.344e-01,0.1103
9.360e-01,0.1111
9.376e-01,0.0943
9.392e-01,0.0695
9.408e-01,0.0559
9.424e-01,0.0575
9.440e-01,0.0783
9.456e-01,0.1007
9.472e-01,0.0991
9.488e-01,0.0703
9.504e-01,0.0535
9.520e-01,0.0623
9.536e-01,0.0983
9.552e-01,0.1335
9.568e-01,0.1175
9.584e-01,0.0775
9.600e-01,0.0535
9.616e-01,0.0583
9.632e-01,0.0863
9.648e-01,0.1111
9.664e-01,0.0991
9.680e-01,0.0719
9.696e-01,0.0583
9.712e-01,0.0663
9.728e-01,0.0831
9.744e-01,0.1079
9.760e-01,0.1079
9.776e-01,0.0951
9.792e-01,0.0695
9.808e-01,0.0591
9.824e-01,0.0711
9.840e-01,0.1015
9.856e-01,0.1183
9.872e-01,0.1007
9.888e-01,0.0679
9.904e-01,0.0567
9.920e-01,0.0647
9.936e-01,0.0983
9.952e-01,0.1215
9.968e-01,0.1103
9.984e-01,0.0791
1.000e+00,0.0599
1.002e+00,0.0639
1.003e+00,0.0911
1.005e+00,0.1167
1.006e+00,0.1103
1.008e+00,0.0807
1.010e+00,0.0591
1.011e+00,0.0607
1.013e+00,0.0791
1.014e+00,0.1055
1.016e+00,0.1111
1.018e+00,0.0927
1.019e+00,0.0679
1.021e+00,0.0615
1.022e+00,0.0743
1.024e+00,0.1047
1.026e+00,0.1199
1.027e+00,0.1039
1.029e+00,0.0719
1.030e+00,0.0575
1.032e+00,0.0639
1.034e+00,0.1007
1.035e+00,0.1295
1.037e+00,0.1215
1.038e+00,0.0839
1.040e+00,0.0615
1.042e+00,0.0759
1.043e+00,0.1135
1.045e+00,0.1423
1.046e+00,0.1263
1.048e+00,0.0959
1.050e+00,0.0759
1.051e+00,0.0815
1.053e+00,0.1047
1.054e+00,0.1279
1.056e+00,0.1351
1.058e+00,0.1271
1.059e+00,0.1031
1.061e+00,0.0879
1.062e+00,0.1039
1.064e+00,0.1407
1.066e+00,0.1647
1.067e+00,0.1471
1.069e+00,0.1023
1.070e+00,0.0751
1.072e+00,0.0943
1.074e+00,0.1407
1.075e+00,0.1591
1.077e+00,0.1375
1.078e+00,0.1047
1.080e+00,0.0879
1.082e+00,0.1079
1.083e+00,0.1391
1.085e+00,0.1591
1.086e+00,0.1543
1.088e+00,0.1303
1.090e+00,0.1079
1.091e+00,0.0951
1.093e+00,0.1127
1.094e+00,0.1407
1.096e+00,0.1511
1.098e+00,0.1287
1.099e+00,0.0959
1.101e+00,0.0799
1.102e+00,0.1055
1.104e+00,0.1383
1.106e+00,0.1543
1.107e+00,0.1295
1.109e+00,0.0951
1.110e+00,0.0775
1.112e+00,0.0911
1.114e+00,0.1191
1.115e+00,0.1399
1.117e+00,0.1239
1.118e+00,0.0895
1.120e+00,0.0631
1.122e+00,0.0727
1.123e+00,0.1127
1.125e+00,0.1447
1.126e+00,0.1391
1.128e+00,0.1031
1.130e+00,0.0807
1.131e+00,0.0887
1.133e+00,0.1183
1.134e+00,0.1407
1.136e+00,0.1391
1.138e+00,0.1143
1.139e+00,0.0919
1.141e+00,0.0815
1.142e+00,0.1015
1.144e+00,0.1319
1.146e+00,0.1551
1.147e+00,0.1439
1.149e+00,0.1095
1.150e+00,0.0863
1.152e+00,0.1015
1.154e+00,0.1415
1.155e+00,0.1623
1.157e+00,0.1455
1.158e+00,0.1087
1.160e+00,0.0839
1.162e+00,0.0943
1.163e+00,0.1215
1.165e+00,0.1391
1.166e+00,0.1311
1.168e+00,0.1039
1.170e+00,0.0823
1.171e+00,0.0807
1.173e+00,0.1023
1.174e+00,0.1367
1.176e+00,0.1423
1.178e+00,0.1159
1.179e+00,0.0807
1.181e+00,0.0647
1.182e+00,0.0863
1.184e+00,0.1191
1.186e+00,0.1351
1.187e+00,0.1127
1.189e+00,0.0807
1.190e+00,0.0695
1.192e+00,0.0871
1.194e+00,0.1239
1.195e+00,0.1463
1.197e+00,0.1271
1.198e+00,0.0911
1.200e+00,0.0647
1.202e+00,0.0743
1.203e+00,0.1055
1.205e+00,0.1319
1.206e+00,0.1223
1.208e+00,0.0911
1.210e+00,0.0703
1.211e+00,0.0767
1.213e+00,0.1023
1.214e+00,0.1343
1.216e+00,0.1367
1.218e+00,0.1175
1.219e+00,0.0903
1.221e+00,0.0791
1.222e+00,0.0967
1.224e+00,0.1247
1.226e+00,0.1407
1.227e+00,0.1191
1.229e+00,0.0823
1.230e+00,0.0671
1.232e+00,0.0831
1.234e+00,0.1239
1.235e+00,0.1471
1.237e+00,0.1303
1.238e+00,0.1007
1.240e+00,0.0791
1.242e+00,0.0919
1.243e+00,0.1207
1.245e+00,0.1471
1.246e+00,0.1407
1.248e+00,0.1087
1.250e+00,0.0799
1.251e+00,0.0823
1.253e+00,0.1143
1.254e+00,0.1471
1.256e+00,0.1447
1.258e+00,0.1191
1.259e+00,0.0895
1.261e+00,0.0855
1.262e+00,0.1023
1.264e+00,0.1295
1.266e+00,0.1399
1.267e+00,0.1231
1.269e+00,0.0903
1.270e+00,0.0671
1.272e+00,0.0759
1.274e+00,0.1151
1.275e+00,0.1471
1.277e+00,0.1319
1.278e+00,0.0927
1.280e+00,0.0703
1.282e+00,0.0959
1.283e+00,0.1383
1.285e+00,0.1583
1.286e+00,0.1415
1.288e+00,0.1143
1.290e+00,0.0951
1.291e+00,0.0991
1.293e+00,0.1167
1.294e+00,0.1415
1.296e+00,0.1511
1.298e+00,0.1423
1.299e+00,0.1111
1.301e+00,0.0983
1.302e+00,0.1215
1.304e+00,0.1599
1.306e+00,0.1727
1.307e+00,0.1551
1.309e+00,0.1175
1.310e+00,0.0991
1.312e+00,0.1239
1.314e+00,0.1575
1.315e+00,0.1687
1.317e+00,0.1519
1.318e+00,0.1231
1.320e+00,0.1039
1.322e+00,0.1215
1.323e+00,0.1527
1.325e+00,0.1719
1.326e+00,0.1647
1.328e+00,0.1391
1.330e+00,0.1119
1.331e+00,0.1183
1.333e+00,0.1439
1.334e+00,0.1647
1.336e+00,0.1631
1.338e+00,0.1463
1.339e+00,0.1223
1.341e+00,0.1239
1.342e+00,0.1463
1.344e+00,0.1727
1.346e+00,0.1831
1.347e+00,0.1767
1.349e+00,0.1527
1.350e+00,0.1327
1.352e+00,0.1487
1.354e+00,0.1727
1.355e+00,0.1807
1.357e+00,0.1671
1.358e+00,0.1343
1.360e+00,0.1111
1.362e+00,0.1391
1.363e+00,0.1687
1.365e+00,0.1791
1.366e+00,0.1727
1.368e+00,0.1551
1.370e+00,0.1327
1.371e+00,0.1439
1.373e+00,0.0911
1.374e+00,0.0871
1.376e+00,0.0815

